item_id,title,creator,type,genre,publication_date,page_count,average_rating
3122,Object-based systematic protocol,Cynthia Bates,book,thriller,2021-10-14,339,4.82
3126,Visionary context-sensitive archive,Christopher Porter,book,romance,2024-11-12,342,4.63
3127,Devolved fresh-thinking open system,Robert Walker PhD,book,sci-fi,2021-12-12,119,3.63
3129,Realigned optimizing monitoring,Janet Cook,book,sci-fi,2023-10-27,717,4.8
3132,Ameliorated cohesive capacity,Diana Johnson,book,fiction,2024-06-02,585,3.49
3134,Robust system-worthy superstructure,Bruce Hernandez,book,mystery,2021-02-07,596,4.97
3139,Self-enabling asymmetric project,Julie Anderson,book,fiction,2020-05-17,129,4.3
3143,Front-line needs-based initiative,Katherine White,book,thriller,2022-03-12,721,3.91
3144,Polarized dedicated moratorium,Kevin Marquez,book,mystery,2023-10-21,117,3.25
3151,Distributed clear-thinking functionalities,Amber Hernandez,book,thriller,2022-07-15,340,3.18
3152,Exclusive modular synergy,Joshua Brown,book,mystery,2020-02-23,183,3.83
3154,Adaptive impactful project,Gregory Madden,book,sci-fi,2020-11-20,811,3.31
3159,Automated 4thgeneration service-desk,Scott Stephens,book,non-fiction,2020-07-31,612,3.64
3160,Grass-roots needs-based conglomeration,Vanessa Harris,book,thriller,2023-11-07,505,3.04
3162,Progressive hybrid knowledgebase,Evan Hobbs,book,fiction,2022-12-04,304,4.18
3163,Exclusive client-driven help-desk,Christopher Davis,book,sci-fi,2024-02-02,107,3.7
3164,Seamless explicit contingency,Ricky Palmer,book,mystery,2023-02-24,621,4.8
3165,Sharable client-driven software,Aaron Jennings,book,non-fiction,2022-08-15,649,3.01
3168,Re-engineered bi-directional Graphical User Interface,Justin Stone,book,mystery,2021-12-24,366,3.79
3171,Up-sized mission-critical conglomeration,Joshua Richardson,book,fiction,2024-07-11,860,4.87
3172,Mandatory human-resource concept,Mr. Jimmy Flores Jr.,book,romance,2024-10-19,853,4.49
3174,Team-oriented directional Graphical User Interface,Susan Murphy,book,thriller,2022-08-09,741,3.46
3176,Profit-focused bi-directional open architecture,Christopher Rivera,book,non-fiction,2023-07-06,981,3.67
3177,Multi-layered high-level algorithm,Shaun Meyer DDS,book,sci-fi,2024-09-18,837,3.65
3179,Realigned fresh-thinking adapter,Aaron Young,book,mystery,2023-01-03,914,4.97
3181,Fundamental directional ability,Charlotte Mason,book,romance,2020-12-04,151,4.71
3184,Customizable mission-critical policy,Taylor Andersen,book,sci-fi,2022-05-18,859,4.75
3185,Business-focused dedicated model,Lori Mitchell,book,thriller,2024-02-14,122,3.59
3186,Managed optimal encoding,Brenda Gallegos,book,mystery,2021-04-20,245,3.53
3190,Extended upward-trending conglomeration,Gloria Mckinney,book,romance,2021-10-14,811,4.11
3191,Extended intangible leverage,Derek Frazier,book,romance,2023-08-06,591,3.13
3193,Organized foreground analyzer,Cassandra Vasquez,book,sci-fi,2020-01-14,950,3.93
3194,Secured encompassing collaboration,Michael Smith,book,romance,2023-06-11,145,4.31
3196,Cross-group 5thgeneration time-frame,Emily Lane,book,fiction,2021-09-22,787,3.54
3199,Realigned analyzing portal,Barry Gregory,book,thriller,2023-08-15,600,4.58
3202,Progressive next generation throughput,Steven Medina,book,mystery,2021-09-12,843,4.1
3203,Diverse client-driven groupware,Carlos Clarke,book,thriller,2022-09-29,455,3.81
3205,Inverse zero administration paradigm,Raymond Sawyer,book,sci-fi,2022-06-28,791,4.08
3206,Versatile local monitoring,Timothy Moore,book,fiction,2022-03-02,716,3.51
3207,Innovative composite challenge,Ryan Alvarez,book,mystery,2022-06-03,760,3.93
3209,Synchronized even-keeled moratorium,Kyle Collins,book,thriller,2023-02-12,248,4.2
3212,Horizontal context-sensitive middleware,Danielle Wilson,book,sci-fi,2020-08-07,214,4.98
3217,Stand-alone discrete archive,Timothy Williams,book,mystery,2024-10-01,867,3.82
3219,Intuitive asymmetric database,Christine Zavala,book,non-fiction,2019-12-26,833,3.0
3222,Enterprise-wide systemic attitude,Elizabeth Hunter,book,romance,2021-05-17,753,3.19
3224,Networked optimizing process improvement,Lauren Cunningham,book,thriller,2024-12-07,173,3.13
3225,Pre-emptive client-server methodology,Louis Brown,book,sci-fi,2024-10-09,466,4.32
3226,Team-oriented directional interface,Aaron Young,book,mystery,2022-03-15,451,3.78
3227,Sharable zero tolerance intranet,Kari Lloyd,book,romance,2023-07-22,703,4.84
3229,Adaptive clear-thinking hierarchy,Jason Oliver,book,mystery,2024-03-09,131,3.51
3230,User-centric tertiary concept,Steven Taylor,book,sci-fi,2024-07-21,870,4.08
3231,Horizontal demand-driven architecture,Stacy Rodriguez,book,romance,2022-08-02,735,4.76
3234,Cloned clear-thinking customer loyalty,Eric Rodriguez,book,thriller,2022-12-28,950,4.43
3238,Pre-emptive cohesive database,Kevin Marquez,book,romance,2023-07-18,983,4.35
3239,Persistent grid-enabled algorithm,Martin Fitzpatrick,book,sci-fi,2022-08-14,170,4.0
3240,Visionary methodical initiative,Brian Mendoza,book,romance,2022-07-20,497,4.6
3243,Fundamental value-added hierarchy,Melissa Jensen,book,romance,2022-10-07,439,3.85
3245,Re-engineered 5thgeneration Graphic Interface,Michael Rodriguez,book,sci-fi,2020-09-01,894,4.49
3247,User-centric logistical implementation,Stephanie Fields,book,thriller,2024-06-15,697,4.69
3248,Reactive disintermediate superstructure,Kim James,book,thriller,2020-06-19,218,3.2
3249,Business-focused neutral contingency,Jesus Jackson,book,romance,2023-07-20,676,3.05
3250,Decentralized secondary leverage,Willie Lara,book,thriller,2020-10-31,540,3.04
3252,Universal upward-trending data-warehouse,Joseph Cook,book,mystery,2024-08-02,546,4.11
3253,Streamlined optimal contingency,Justin Fry,book,fiction,2024-09-27,369,4.76
3256,Open-source composite attitude,Ashley Blair,book,thriller,2023-08-15,301,3.89
3263,Up-sized secondary Local Area Network,Stephanie Knight,book,non-fiction,2023-08-23,293,4.33
3264,Proactive directional complexity,Nathaniel Gilbert,book,fiction,2023-12-31,276,3.78
3266,Fundamental eco-centric orchestration,Laura Robertson,book,non-fiction,2024-01-05,981,4.52
3267,Vision-oriented modular pricing structure,Stephanie Mahoney,book,romance,2023-07-15,268,3.49
3270,Enhanced leadingedge architecture,Dr. Julie Miller,book,fiction,2020-10-07,297,4.34
3272,Persistent well-modulated moderator,Jessica Rosario,book,non-fiction,2024-07-05,590,4.23
3277,Multi-lateral hybrid superstructure,Charles Bush,book,sci-fi,2023-11-29,387,3.93
3280,Robust systemic Local Area Network,Robert Walker,book,thriller,2022-07-20,703,4.39
3282,Expanded system-worthy support,Jamie Snyder,book,fiction,2023-07-27,808,3.98
3283,Multi-layered static migration,April Finley,book,romance,2021-09-28,746,3.13
3285,Centralized web-enabled utilization,Cassie Lutz,book,mystery,2024-12-11,345,4.13
3286,Visionary 6thgeneration customer loyalty,Michael Ortega,book,non-fiction,2020-01-16,945,3.67
3291,Distributed secondary orchestration,Gregory Wallace,book,thriller,2020-10-16,997,3.58
3292,Upgradable optimizing synergy,Joseph Davis,book,thriller,2021-09-12,950,3.67
3294,Grass-roots solution-oriented support,Donald Flores,book,romance,2022-07-07,570,4.07
3295,Centralized reciprocal customer loyalty,Tracy Wells,book,fiction,2024-07-07,358,3.25
3296,Re-engineered intangible leverage,Brittany Riley,book,sci-fi,2020-05-14,103,3.13
3299,Distributed upward-trending collaboration,David Hernandez,book,sci-fi,2020-07-14,743,4.96
3301,Persevering incremental Local Area Network,Nathan Wilson,book,mystery,2023-09-21,878,4.6
3302,Devolved actuating budgetary management,Samantha Cohen,book,fiction,2022-12-26,384,3.21
3305,Enterprise-wide 6thgeneration capability,Jamie Snyder,book,romance,2023-01-17,836,3.55
3306,Automated local challenge,Heather Montes,book,non-fiction,2023-07-28,733,4.21
3308,Fully-configurable dedicated process improvement,Kaitlin Hardin,book,romance,2023-09-10,424,4.52
3309,Extended 5thgeneration frame,Thomas Reyes,book,sci-fi,2022-10-25,308,4.08
3310,Optional homogeneous Graphical User Interface,Lisa Grant,book,fiction,2020-12-30,684,4.48
3312,Synchronized exuding time-frame,Jennifer Yu,book,non-fiction,2022-07-24,347,3.92
3313,Distributed well-modulated toolset,Linda Cobb,book,non-fiction,2021-05-14,386,3.21
3314,Cross-platform background forecast,Sonya Chavez,book,sci-fi,2020-01-26,693,4.72
3316,Devolved global access,Teresa Jones,book,sci-fi,2022-11-03,553,3.3
3321,Cloned user-facing support,Phillip Salazar,book,romance,2023-03-26,957,4.4
3322,Extended transitional secured line,Jaclyn Watson,book,sci-fi,2022-10-20,312,3.44
3323,Monitored clear-thinking time-frame,Adrian Dean,book,non-fiction,2023-06-06,832,3.58
3324,Proactive 3rdgeneration time-frame,Philip Fernandez,book,sci-fi,2020-06-10,124,4.37
3327,Multi-lateral human-resource function,Mark Clark,book,thriller,2023-10-09,556,4.82
3328,De-engineered didactic algorithm,Shane Short,book,mystery,2021-04-02,334,3.54
3331,Multi-lateral reciprocal complexity,Christopher Reed,book,sci-fi,2022-05-09,473,3.1
3332,Realigned modular focus group,Kim Carter,book,non-fiction,2020-04-04,194,4.23
3334,Up-sized attitude-oriented Internet solution,Kim Beltran,book,non-fiction,2022-02-01,979,3.87
3338,Diverse systemic product,Alexis Rodriguez,book,non-fiction,2023-03-03,341,3.03
3340,Automated dynamic approach,Dennis Blanchard,book,non-fiction,2020-07-30,646,3.25
3341,Seamless high-level initiative,Vanessa Rivera,book,mystery,2024-09-27,840,3.36
3343,Optimized zero tolerance function,Bruce Hernandez,book,romance,2023-01-27,932,3.04
3345,Monitored holistic forecast,Samantha Cohen,book,non-fiction,2022-01-30,347,4.72
3347,Customer-focused client-driven workforce,Rebecca Dougherty,book,fiction,2021-03-18,830,3.5
3349,Centralized zero administration capability,Kyle Watkins,book,sci-fi,2023-12-11,641,4.6
3354,Balanced needs-based access,Christopher Reed,book,non-fiction,2022-07-17,175,4.2
3355,Upgradable static hierarchy,Tamara Mcdonald,book,fiction,2022-03-13,718,4.81
3356,Digitized optimizing algorithm,Michael Mckinney,book,mystery,2024-04-19,124,3.63
3357,Customer-focused global strategy,Duane Mccormick,book,non-fiction,2020-04-05,545,4.55
3360,Universal discrete groupware,Steven Medina,book,non-fiction,2020-05-09,549,3.51
3361,Business-focused executive hierarchy,Teresa Jones,book,sci-fi,2024-10-22,480,4.76
3362,Grass-roots mobile framework,Anthony Mooney,book,fiction,2020-12-14,351,4.9
3364,Assimilated 3rdgeneration open system,Henry Gray,book,sci-fi,2022-02-17,769,4.74
3365,Monitored national moderator,Kim Beltran,book,mystery,2023-05-04,940,4.03
3366,Organized interactive strategy,Amy Hester,book,sci-fi,2022-02-07,169,3.7
3367,Function-based modular algorithm,Scott Lopez,book,romance,2020-12-23,269,3.02
3368,Realigned 24hour groupware,Sara Schwartz,book,thriller,2020-12-13,675,3.54
3369,Synchronized zero-defect customer loyalty,Michael Hendricks,book,thriller,2022-12-28,633,3.74
3370,Diverse leadingedge extranet,Brian Cervantes,book,romance,2024-02-24,571,3.69
3371,Object-based intermediate collaboration,Tim Larsen,book,fiction,2020-05-08,920,4.03
3372,Reduced asymmetric moderator,Haley May,book,sci-fi,2021-02-27,543,4.53
3373,Devolved tangible leverage,Jill Powers,book,romance,2020-01-19,846,4.5
3376,Assimilated web-enabled architecture,Michele Hawkins,book,non-fiction,2023-12-07,195,4.23
3377,Business-focused local parallelism,Maria Olson,book,fiction,2022-05-21,145,3.61
3380,Quality-focused zero administration neural-net,Garrett Wilson,book,non-fiction,2020-04-18,100,4.98
3381,Universal non-volatile system engine,Mario Young,book,mystery,2023-06-16,844,3.97
3382,Triple-buffered responsive standardization,Brent Garcia,book,non-fiction,2021-04-21,788,3.99
3383,Adaptive foreground encryption,Raymond Curry,book,mystery,2023-04-18,731,4.46
3384,Triple-buffered asymmetric functionalities,Daniel Campbell,book,mystery,2023-11-18,690,4.12
3386,Automated optimizing framework,Stephen Young,book,thriller,2023-03-11,798,4.67
3388,Progressive modular productivity,Julie Johnson,book,fiction,2021-01-27,544,3.97
3389,Cloned dedicated Local Area Network,Deborah Graves,book,mystery,2022-11-28,610,4.95
3391,Realigned value-added frame,Danielle Wilson,book,non-fiction,2020-06-19,668,3.45
3395,Virtual fresh-thinking Internet solution,Brent Rojas,book,sci-fi,2020-11-14,778,3.13
3396,User-centric system-worthy migration,Cathy Bell,book,fiction,2023-04-22,546,3.81
3397,Right-sized explicit paradigm,Anthony Mooney,book,sci-fi,2022-10-19,131,3.67
3398,Customizable reciprocal knowledge user,Sonya Chavez,book,non-fiction,2023-12-29,598,4.76
3399,Cloned transitional firmware,Paul Saunders,book,sci-fi,2020-10-12,702,3.43
3400,Optional stable challenge,Sarah Duncan,book,mystery,2020-02-02,349,4.22
3401,Persistent actuating migration,Kyle Sanchez,book,romance,2022-04-05,434,4.19
3403,Centralized cohesive protocol,Elizabeth Ferguson,book,sci-fi,2023-04-14,604,4.79
3406,Configurable disintermediate hub,Pamela White,book,mystery,2023-05-19,795,4.37
3408,Profit-focused zero-defect paradigm,John Bell,book,mystery,2022-03-14,202,3.08
3410,Ameliorated upward-trending monitoring,Michael Carr,book,sci-fi,2022-06-23,943,4.99
3411,Reverse-engineered explicit protocol,Christopher Porter,book,mystery,2022-07-01,730,4.67
3412,Compatible needs-based initiative,Robert Chang,book,mystery,2024-06-05,241,3.13
3415,User-centric discrete orchestration,Joseph Watson,book,mystery,2024-11-14,780,3.33
3416,Profit-focused holistic intranet,Amanda Hardin,book,mystery,2024-08-14,621,3.61
3418,Fundamental needs-based analyzer,Samantha Cohen,book,mystery,2022-01-19,782,3.65
3419,Intuitive methodical secured line,Autumn Anderson,book,thriller,2020-06-04,258,3.07
3420,Enterprise-wide content-based implementation,Carlos Miller,book,fiction,2022-10-10,251,3.22
3421,Innovative radical initiative,Autumn Anderson,book,thriller,2020-05-31,175,3.56
3422,Stand-alone static artificial intelligence,Jason Oliver,book,romance,2024-08-17,344,4.44
3423,Profound modular service-desk,Nathan Wilson,book,thriller,2024-01-16,784,4.89
3426,Versatile hybrid paradigm,Timothy Smith,book,mystery,2024-09-03,498,3.37
3427,Synchronized mission-critical secured line,Joseph Mendoza,book,sci-fi,2023-02-18,902,4.42
3428,Future-proofed 6thgeneration parallelism,Becky Wilson,book,mystery,2021-09-23,863,4.93
3429,Universal bottom-line firmware,Rebecca Nguyen,book,romance,2024-06-24,988,4.4
3430,Cross-group optimal interface,Larry Harding,book,non-fiction,2020-07-08,356,3.83
3431,Optimized 6thgeneration methodology,Brian Cervantes,book,non-fiction,2024-06-15,143,4.77
3432,Stand-alone dynamic conglomeration,Cory Hogan,book,sci-fi,2022-05-24,384,4.81
3435,Vision-oriented logistical paradigm,James Randall,book,romance,2023-12-12,306,3.42
3436,Switchable static project,Joseph Mendoza,book,thriller,2021-12-12,861,4.01
3440,Up-sized empowering pricing structure,John Lowe,book,mystery,2022-02-07,118,3.81
3442,Cloned leadingedge access,Michael White,book,romance,2020-09-20,685,3.46
3443,Mandatory bi-directional info-mediaries,Todd Bishop,book,non-fiction,2020-09-01,560,3.53
3446,De-engineered 24hour middleware,Barry Gregory,book,sci-fi,2024-10-17,344,3.79
3447,Vision-oriented directional flexibility,Paul Saunders,book,fiction,2022-08-18,921,4.61
3451,Versatile multi-tasking intranet,Samantha Chavez,book,romance,2022-12-19,394,4.56
3453,Cloned background framework,Abigail Baird,book,non-fiction,2020-04-28,114,4.37
3454,Customizable optimizing system engine,Zachary Vargas PhD,book,non-fiction,2024-12-05,591,3.04
3455,Fully-configurable heuristic protocol,Eugene Martinez,book,thriller,2023-09-26,364,3.34
3456,Right-sized scalable complexity,Megan Anderson,book,sci-fi,2024-12-13,265,4.81
3457,Expanded transitional installation,Amber Hernandez,book,mystery,2020-06-30,199,4.53
3458,Extended methodical success,Joann Forbes,book,thriller,2021-12-29,661,4.28
3459,Adaptive global contingency,Stephen Young,book,fiction,2024-11-11,973,4.87
3461,Cross-platform impactful groupware,Amanda Hardin,book,mystery,2023-11-09,224,4.0
3464,Fundamental bottom-line pricing structure,Anna Evans,book,sci-fi,2020-06-10,925,3.38
3467,Re-contextualized intangible initiative,Julie Johnson,book,thriller,2024-03-08,647,3.39
3472,Quality-focused upward-trending ability,Sara Schwartz,book,non-fiction,2024-04-15,954,4.31
3475,Customer-focused zero tolerance definition,Mrs. Bethany Phillips,book,fiction,2024-02-27,780,4.87
3481,Multi-tiered non-volatile function,Jennifer Vasquez,book,sci-fi,2023-05-27,400,3.08
3482,Cross-group fresh-thinking Graphical User Interface,Ryan Hardy,book,mystery,2022-11-24,780,4.93
3483,Intuitive stable application,Julia Reeves,book,sci-fi,2020-07-05,256,3.56
3485,Enterprise-wide analyzing software,Michael Mckinney,book,sci-fi,2023-11-11,123,3.05
3486,Multi-lateral dynamic standardization,Kelly Dominguez,book,thriller,2024-08-07,195,4.74
3488,Phased attitude-oriented interface,Angel Meyer,book,mystery,2023-05-16,425,4.78
3489,Centralized discrete policy,Aaron Jennings,book,romance,2022-08-24,919,3.16
3490,Visionary next generation workforce,Christopher Tate,book,romance,2021-12-06,872,4.08
3493,Reduced empowering Graphic Interface,Greg Osborne,book,fiction,2021-10-26,419,4.84
